Label,Frame Index,Time Stamp,Confidence
bird,2029,67.63,0.46
bird,2030,67.67,0.50
bird,2031,67.70,0.44
bird,2032,67.73,0.40
bird,2033,67.77,0.47
bird,2034,67.80,0.57
bird,2035,67.83,0.66
bird,2036,67.87,0.63
bird,2037,67.90,0.56
bird,2038,67.93,0.61
bird,2039,67.97,0.70
bird,2040,68.00,0.71
bird,2041,68.03,0.68
bird,2042,68.07,0.72
bird,2043,68.10,0.68
bird,2044,68.13,0.67
bird,2045,68.17,0.67
bird,2046,68.20,0.58
bird,2047,68.23,0.57
bird,2048,68.27,0.58
bird,2049,68.30,0.56
bird,2050,68.33,0.63
bird,2051,68.37,0.67
bird,2052,68.40,0.71
bird,2053,68.43,0.69
bird,2054,68.47,0.70
bird,2055,68.50,0.75
bird,2056,68.53,0.77
bird,2057,68.57,0.78
bird,2058,68.60,0.80
bird,2059,68.63,0.80
bird,2060,68.67,0.80
bird,2061,68.70,0.79
bird,2062,68.73,0.79
bird,2063,68.77,0.75
bird,2064,68.80,0.75
bird,2065,68.83,0.72
bird,2066,68.87,0.74
bird,2067,68.90,0.73
bird,2068,68.93,0.73
bird,2069,68.97,0.66
bird,2070,69.00,0.73
bird,2071,69.03,0.71
bird,2072,69.07,0.74
bird,2073,69.10,0.80
bird,2073,69.10,0.39
bird,2074,69.13,0.79
bird,2075,69.17,0.81
bird,2076,69.20,0.80
bird,2077,69.23,0.80
bird,2077,69.23,0.30
bird,2078,69.27,0.81
bird,2079,69.30,0.81
bird,2079,69.30,0.45
bird,2080,69.33,0.82
bird,2081,69.37,0.82
bird,2082,69.40,0.82
bird,2083,69.43,0.82
bird,2084,69.47,0.82
bird,2085,69.50,0.80
bird,2086,69.53,0.82
bird,2087,69.57,0.81
bird,2088,69.60,0.82
bird,2089,69.63,0.80
bird,2090,69.67,0.79
bird,2091,69.70,0.82
bird,2092,69.73,0.81
bird,2093,69.77,0.79
bird,2094,69.80,0.82
bird,2095,69.83,0.82
bird,2096,69.87,0.82
bird,2097,69.90,0.83
bird,2098,69.93,0.82
bird,2099,69.97,0.82
bird,2100,70.00,0.83
bird,2101,70.03,0.83
bird,2101,70.03,0.39
bird,2102,70.07,0.82
bird,2103,70.10,0.83
bird,2103,70.10,0.51
bird,2104,70.13,0.84
bird,2105,70.17,0.83
bird,2106,70.20,0.84
bird,2107,70.23,0.85
bird,2108,70.27,0.86
bird,2108,70.27,0.55
bird,2109,70.30,0.84
bird,2109,70.30,0.41
bird,2110,70.33,0.82
bird,2111,70.37,0.81
bird,2111,70.37,0.43
bird,2112,70.40,0.81
bird,2112,70.40,0.44
bird,2113,70.43,0.79
bird,2113,70.43,0.41
bird,2114,70.47,0.80
bird,2115,70.50,0.79
bird,2116,70.53,0.79
bird,2117,70.57,0.79
bird,2118,70.60,0.80
bird,2119,70.63,0.83
bird,2120,70.67,0.79
bird,2121,70.70,0.79
bird,2122,70.73,0.80
bird,2123,70.77,0.81
bird,2124,70.80,0.82
bird,2125,70.83,0.79
bird,2126,70.87,0.82
bird,2127,70.90,0.80
bird,2128,70.93,0.82
bird,2129,70.97,0.81
bird,2130,71.00,0.81
bird,2131,71.03,0.83
bird,2131,71.03,0.35
bird,2132,71.07,0.83
bird,2133,71.10,0.83
bird,2133,71.10,0.29
bird,2134,71.13,0.82
bird,2135,71.17,0.81
bird,2136,71.20,0.83
bird,2137,71.23,0.83
bird,2138,71.27,0.83
bird,2139,71.30,0.85
bird,2140,71.33,0.85
bird,2141,71.37,0.85
bird,2142,71.40,0.84
bird,2143,71.43,0.84
bird,2144,71.47,0.85
bird,2145,71.50,0.84
bird,2146,71.53,0.85
bird,2147,71.57,0.85
bird,2148,71.60,0.85
bird,2149,71.63,0.83
bird,2150,71.67,0.84
bird,2151,71.70,0.83
bird,2152,71.73,0.84
bird,2153,71.77,0.84
bird,2154,71.80,0.82
bird,2155,71.83,0.83
bird,2156,71.87,0.82
bird,2157,71.90,0.80
bird,2158,71.93,0.82
bird,2159,71.97,0.81
bird,2160,72.00,0.84
bird,2161,72.03,0.85
bird,2162,72.07,0.84
bird,2163,72.10,0.87
bird,2164,72.13,0.81
bird,2165,72.17,0.82
bird,2166,72.20,0.86
bird,2167,72.23,0.83
bird,2168,72.27,0.85
bird,2169,72.30,0.85
bird,2170,72.33,0.81
bird,2171,72.37,0.83
bird,2172,72.40,0.81
bird,2173,72.43,0.78
bird,2174,72.47,0.81
bird,2175,72.50,0.81
bird,2176,72.53,0.76
bird,2177,72.57,0.80
bird,2178,72.60,0.77
bird,2179,72.63,0.76
bird,2180,72.67,0.79
bird,2181,72.70,0.79
bird,2182,72.73,0.76
bird,2183,72.77,0.79
bird,2184,72.80,0.84
bird,2185,72.83,0.86
bird,2186,72.87,0.85
bird,2187,72.90,0.84
bird,2188,72.93,0.82
bird,2189,72.97,0.77
bird,2190,73.00,0.63
bird,2191,73.03,0.35
bird,2192,73.07,0.41
bird,2194,73.13,0.25
bird,2198,73.27,0.29
bird,2203,73.43,0.36
bird,2204,73.47,0.40
bird,2205,73.50,0.39
bird,2206,73.53,0.29
bird,2211,73.70,0.54
bird,2212,73.73,0.40
bird,2214,73.80,0.42
bird,2216,73.87,0.46
bird,2218,73.93,0.40
bird,2227,74.23,0.38
bird,2246,74.87,0.38
bird,2248,74.93,0.35
bird,2249,74.97,0.51
bird,2250,75.00,0.50
bird,2252,75.07,0.32
bird,2253,75.10,0.36
bird,2254,75.13,0.65
bird,2259,75.30,0.55
bird,2260,75.33,0.63
bird,2262,75.40,0.38
bird,2263,75.43,0.43
bird,2264,75.47,0.65
bird,2265,75.50,0.63
bird,2266,75.53,0.76
bird,2267,75.57,0.53
bird,2268,75.60,0.42
bird,2270,75.67,0.75
bird,2271,75.70,0.80
bird,2272,75.73,0.74
bird,2273,75.77,0.76
bird,2274,75.80,0.68
bird,2275,75.83,0.76
bird,2276,75.87,0.81
bird,2692,89.73,0.57
bird,2693,89.77,0.62
bird,2714,90.47,0.61
bird,2735,91.17,0.75
bird,2737,91.23,0.79
bird,2738,91.27,0.77
bird,2739,91.30,0.71
bird,2740,91.33,0.67
bird,2749,91.63,0.61
bird,2752,91.73,0.44
bird,2753,91.77,0.43
bird,2768,92.27,0.56
bird,2769,92.30,0.56
bird,2775,92.50,0.57
bird,2782,92.73,0.30
bird,2784,92.80,0.60
bird,2785,92.83,0.41
bird,2789,92.97,0.62
bird,2801,93.37,0.45
bird,2803,93.43,0.70
bird,2804,93.47,0.33
bird,2805,93.50,0.39
bird,2806,93.53,0.25
bird,2807,93.57,0.58
bird,2809,93.63,0.35
bird,2810,93.67,0.71
bird,2811,93.70,0.64
bird,2814,93.80,0.61
bird,2815,93.83,0.59
bird,2837,94.57,0.59
bird,2844,94.80,0.29
bird,2845,94.83,0.79
bird,2846,94.87,0.74
bird,2847,94.90,0.77
bird,2848,94.93,0.80
bird,2849,94.97,0.61
bird,2853,95.10,0.63
bird,2854,95.13,0.41
bird,2859,95.30,0.62
bird,2860,95.33,0.44
bird,2861,95.37,0.56
bird,2862,95.40,0.69
bird,2863,95.43,0.72
bird,2864,95.47,0.64
bird,2865,95.50,0.72
bird,2866,95.53,0.56
bird,2867,95.57,0.64
bird,2868,95.60,0.48
bird,2869,95.63,0.52
bird,2870,95.67,0.67
bird,2871,95.70,0.64
bird,2872,95.73,0.46
bird,2943,98.10,0.25
bird,2945,98.17,0.25
bird,2946,98.20,0.25
bird,2947,98.23,0.26
bird,2950,98.33,0.25
bird,2951,98.37,0.25
bird,2965,98.83,0.25
bird,2967,98.90,0.28
bird,2968,98.93,0.26
bird,2969,98.97,0.30
bird,2971,99.03,0.26
bird,3095,103.17,0.27
bird,3098,103.27,0.28
bird,3099,103.30,0.29
bird,3100,103.33,0.29
bird,3101,103.37,0.30
bird,3102,103.40,0.30
bird,3103,103.43,0.33
bird,3104,103.47,0.31
bird,3105,103.50,0.31
bird,3106,103.53,0.33
bird,3107,103.57,0.32
bird,3108,103.60,0.31
bird,3109,103.63,0.32
bird,3110,103.67,0.33
bird,3111,103.70,0.30
bird,3112,103.73,0.30
bird,3113,103.77,0.32
bird,3114,103.80,0.35
bird,3115,103.83,0.36
bird,3116,103.87,0.35
bird,3117,103.90,0.40
bird,3118,103.93,0.37
bird,3119,103.97,0.39
bird,3120,104.00,0.30
bird,3121,104.03,0.31
bird,3122,104.07,0.30
bird,3123,104.10,0.33
bird,3124,104.13,0.33
bird,3125,104.17,0.31
bird,3126,104.20,0.29
bird,3127,104.23,0.29
bird,3128,104.27,0.25
bird,3129,104.30,0.29
bird,3130,104.33,0.30
bird,3131,104.37,0.30
bird,3132,104.40,0.30
bird,3133,104.43,0.32
bird,3134,104.47,0.34
bird,3135,104.50,0.28
bird,3136,104.53,0.28
bird,3137,104.57,0.28
bird,3138,104.60,0.26
bird,3139,104.63,0.29
bird,3140,104.67,0.27
bird,3141,104.70,0.29
bird,3142,104.73,0.39
bird,3143,104.77,0.33
bird,3144,104.80,0.39
bird,3145,104.83,0.40
bird,3146,104.87,0.41
bird,3147,104.90,0.42
bird,3148,104.93,0.36
bird,3149,104.97,0.32
bird,3150,105.00,0.26
bird,3151,105.03,0.26
bird,3152,105.07,0.27
bird,3153,105.10,0.32
bird,3154,105.13,0.30
bird,3155,105.17,0.35
bird,3156,105.20,0.31
bird,3157,105.23,0.29
bird,3158,105.27,0.28
bird,3159,105.30,0.31
bird,3160,105.33,0.30
bird,3161,105.37,0.32
bird,3162,105.40,0.31
bird,3163,105.43,0.32
bird,3164,105.47,0.28
bird,3165,105.50,0.33
bird,3166,105.53,0.31
bird,3167,105.57,0.34
bird,3168,105.60,0.37
bird,3169,105.63,0.37
bird,3170,105.67,0.39
bird,3171,105.70,0.33
bird,3172,105.73,0.91
bird,3172,105.73,0.89
bird,3173,105.77,0.91
bird,3173,105.77,0.89
bird,3174,105.80,0.91
bird,3174,105.80,0.89
bird,3175,105.83,0.91
bird,3175,105.83,0.89
bird,3176,105.87,0.91
bird,3176,105.87,0.89
bird,3177,105.90,0.91
bird,3177,105.90,0.89
bird,3178,105.93,0.91
bird,3178,105.93,0.89
bird,3179,105.97,0.91
bird,3179,105.97,0.89
bird,3180,106.00,0.91
bird,3180,106.00,0.89
bird,3181,106.03,0.91
bird,3181,106.03,0.89
bird,3182,106.07,0.91
bird,3182,106.07,0.89
bird,3183,106.10,0.91
bird,3183,106.10,0.90
bird,3184,106.13,0.91
bird,3184,106.13,0.89
bird,3185,106.17,0.91
bird,3185,106.17,0.89
bird,3186,106.20,0.91
bird,3186,106.20,0.89
bird,3187,106.23,0.91
bird,3187,106.23,0.89
bird,3188,106.27,0.91
bird,3188,106.27,0.89
bird,3189,106.30,0.91
bird,3189,106.30,0.89
bird,3190,106.33,0.91
bird,3190,106.33,0.89
bird,3191,106.37,0.91
bird,3191,106.37,0.89
bird,3192,106.40,0.90
bird,3192,106.40,0.89
bird,3193,106.43,0.91
bird,3193,106.43,0.89
bird,3194,106.47,0.91
bird,3194,106.47,0.89
bird,3195,106.50,0.91
bird,3195,106.50,0.89
bird,3196,106.53,0.91
bird,3196,106.53,0.89
bird,3197,106.57,0.91
bird,3197,106.57,0.90
bird,3198,106.60,0.91
bird,3198,106.60,0.90
bird,3199,106.63,0.91
bird,3199,106.63,0.89
bird,3200,106.67,0.91
bird,3200,106.67,0.89
bird,3201,106.70,0.91
bird,3201,106.70,0.89
bird,3202,106.73,0.91
bird,3202,106.73,0.89
bird,3203,106.77,0.91
bird,3203,106.77,0.89
bird,3204,106.80,0.91
bird,3204,106.80,0.89
bird,3205,106.83,0.91
bird,3205,106.83,0.89
bird,3206,106.87,0.91
bird,3206,106.87,0.89
bird,3207,106.90,0.91
bird,3207,106.90,0.88
bird,3208,106.93,0.91
bird,3208,106.93,0.88
bird,3209,106.97,0.91
bird,3209,106.97,0.88
bird,3210,107.00,0.91
bird,3210,107.00,0.89
bird,3211,107.03,0.91
bird,3211,107.03,0.89
bird,3212,107.07,0.91
bird,3212,107.07,0.89
bird,3213,107.10,0.91
bird,3213,107.10,0.89
bird,3214,107.13,0.90
bird,3214,107.13,0.89
bird,3215,107.17,0.90
bird,3215,107.17,0.89
bird,3216,107.20,0.91
bird,3216,107.20,0.89
bird,3217,107.23,0.91
bird,3217,107.23,0.89
bird,3218,107.27,0.90
bird,3218,107.27,0.89
bird,3219,107.30,0.91
bird,3219,107.30,0.89
bird,3220,107.33,0.91
bird,3220,107.33,0.89
bird,3221,107.37,0.91
bird,3221,107.37,0.89
bird,3222,107.40,0.90
bird,3222,107.40,0.89
bird,3223,107.43,0.90
bird,3223,107.43,0.89
bird,3224,107.47,0.90
bird,3224,107.47,0.89
bird,3225,107.50,0.91
bird,3225,107.50,0.89
bird,3226,107.53,0.91
bird,3226,107.53,0.89
bird,3227,107.57,0.91
bird,3227,107.57,0.89
bird,3228,107.60,0.91
bird,3228,107.60,0.89
bird,3229,107.63,0.91
bird,3229,107.63,0.89
bird,3230,107.67,0.91
bird,3230,107.67,0.89
bird,3231,107.70,0.90
bird,3231,107.70,0.89
bird,3232,107.73,0.90
bird,3232,107.73,0.89
bird,3233,107.77,0.90
bird,3233,107.77,0.89
bird,3234,107.80,0.90
bird,3234,107.80,0.89
bird,3235,107.83,0.91
bird,3235,107.83,0.89
bird,3236,107.87,0.91
bird,3236,107.87,0.89
bird,3237,107.90,0.91
bird,3237,107.90,0.89
bird,3238,107.93,0.91
bird,3238,107.93,0.89
bird,3239,107.97,0.91
bird,3239,107.97,0.89
bird,3240,108.00,0.91
bird,3240,108.00,0.89
bird,3241,108.03,0.90
bird,3241,108.03,0.89
bird,3242,108.07,0.91
bird,3242,108.07,0.89
bird,3243,108.10,0.91
bird,3243,108.10,0.89
bird,3244,108.13,0.91
bird,3244,108.13,0.89
bird,3245,108.17,0.91
bird,3245,108.17,0.89
bird,3246,108.20,0.91
bird,3246,108.20,0.89
bird,3247,108.23,0.91
bird,3247,108.23,0.89
bird,3248,108.27,0.91
bird,3248,108.27,0.89
bird,3249,108.30,0.91
bird,3249,108.30,0.89
bird,3250,108.33,0.91
bird,3250,108.33,0.89
bird,3251,108.37,0.91
bird,3251,108.37,0.89
bird,3252,108.40,0.91
bird,3252,108.40,0.90
bird,3253,108.43,0.91
bird,3253,108.43,0.89
bird,3254,108.47,0.91
bird,3254,108.47,0.89
bird,3255,108.50,0.91
bird,3255,108.50,0.89
bird,3256,108.53,0.91
bird,3256,108.53,0.89
bird,3257,108.57,0.91
bird,3257,108.57,0.89
bird,3258,108.60,0.91
bird,3258,108.60,0.89
bird,3259,108.63,0.91
bird,3259,108.63,0.89
bird,3260,108.67,0.91
bird,3260,108.67,0.89
bird,3261,108.70,0.91
bird,3261,108.70,0.89
bird,3262,108.73,0.91
bird,3262,108.73,0.89
bird,3263,108.77,0.91
bird,3263,108.77,0.89
bird,3264,108.80,0.91
bird,3264,108.80,0.89
bird,3265,108.83,0.91
bird,3265,108.83,0.89
bird,3266,108.87,0.91
bird,3266,108.87,0.89
bird,3267,108.90,0.91
bird,3267,108.90,0.89
bird,3268,108.93,0.91
bird,3268,108.93,0.89
bird,3269,108.97,0.91
bird,3269,108.97,0.89
bird,3270,109.00,0.91
bird,3270,109.00,0.89
bird,3271,109.03,0.91
bird,3271,109.03,0.89
bird,3272,109.07,0.91
bird,3272,109.07,0.89
bird,3273,109.10,0.91
bird,3273,109.10,0.89
bird,3274,109.13,0.91
bird,3274,109.13,0.89
bird,3275,109.17,0.91
bird,3275,109.17,0.89
bird,3276,109.20,0.91
bird,3276,109.20,0.89
bird,3277,109.23,0.91
bird,3277,109.23,0.89
bird,3278,109.27,0.91
bird,3278,109.27,0.89
bird,3279,109.30,0.91
bird,3279,109.30,0.88
bird,3280,109.33,0.91
bird,3280,109.33,0.88
bird,3281,109.37,0.91
bird,3281,109.37,0.88
bird,3282,109.40,0.91
bird,3282,109.40,0.89
bird,3283,109.43,0.91
bird,3283,109.43,0.89
bird,3284,109.47,0.91
bird,3284,109.47,0.89
bird,3285,109.50,0.91
bird,3285,109.50,0.89
bird,3286,109.53,0.91
bird,3286,109.53,0.89
bird,3287,109.57,0.91
bird,3287,109.57,0.89
bird,3288,109.60,0.91
bird,3288,109.60,0.89
bird,3289,109.63,0.91
bird,3289,109.63,0.89
bird,3290,109.67,0.91
bird,3290,109.67,0.89
bird,3291,109.70,0.90
bird,3291,109.70,0.89
bird,3292,109.73,0.90
bird,3292,109.73,0.89
bird,3293,109.77,0.90
bird,3293,109.77,0.89
bird,3294,109.80,0.90
bird,3294,109.80,0.89
bird,3295,109.83,0.90
bird,3295,109.83,0.89
bird,3296,109.87,0.90
bird,3296,109.87,0.89
bird,3297,109.90,0.90
bird,3297,109.90,0.89
bird,3298,109.93,0.90
bird,3298,109.93,0.89
bird,3299,109.97,0.90
bird,3299,109.97,0.89
bird,3300,110.00,0.90
bird,3300,110.00,0.89
bird,3301,110.03,0.90
bird,3301,110.03,0.89
bird,3302,110.07,0.90
bird,3302,110.07,0.89
bird,3303,110.10,0.90
bird,3303,110.10,0.89
bird,3304,110.13,0.90
bird,3304,110.13,0.89
bird,3305,110.17,0.90
bird,3305,110.17,0.89
bird,3306,110.20,0.90
bird,3306,110.20,0.89
bird,3307,110.23,0.90
bird,3307,110.23,0.89
bird,3308,110.27,0.90
bird,3308,110.27,0.89
bird,3309,110.30,0.90
bird,3309,110.30,0.89
bird,3310,110.33,0.90
bird,3310,110.33,0.89
bird,3311,110.37,0.90
bird,3311,110.37,0.89
bird,3312,110.40,0.90
bird,3312,110.40,0.89
bird,3313,110.43,0.90
bird,3313,110.43,0.89
bird,3314,110.47,0.90
bird,3314,110.47,0.89
bird,3315,110.50,0.90
bird,3315,110.50,0.89
bird,3316,110.53,0.90
bird,3316,110.53,0.89
bird,3317,110.57,0.90
bird,3317,110.57,0.89
bird,3318,110.60,0.90
bird,3318,110.60,0.89
bird,3319,110.63,0.90
bird,3319,110.63,0.89
bird,3320,110.67,0.90
bird,3320,110.67,0.89
bird,3321,110.70,0.90
bird,3321,110.70,0.89
bird,3322,110.73,0.90
bird,3322,110.73,0.89
bird,3323,110.77,0.90
bird,3323,110.77,0.89
bird,3324,110.80,0.90
bird,3324,110.80,0.89
bird,3325,110.83,0.90
bird,3325,110.83,0.89
bird,3326,110.87,0.90
bird,3326,110.87,0.89
bird,3327,110.90,0.90
bird,3327,110.90,0.89
bird,3328,110.93,0.91
bird,3328,110.93,0.89
bird,3329,110.97,0.90
bird,3329,110.97,0.89
bird,3330,111.00,0.90
bird,3330,111.00,0.89
bird,3331,111.03,0.90
bird,3331,111.03,0.89
bird,3332,111.07,0.90
bird,3332,111.07,0.89
bird,3333,111.10,0.90
bird,3333,111.10,0.89
bird,3334,111.13,0.90
bird,3334,111.13,0.90
bird,3335,111.17,0.90
bird,3335,111.17,0.90
bird,3336,111.20,0.91
bird,3336,111.20,0.90
bird,3337,111.23,0.90
bird,3337,111.23,0.90
bird,3338,111.27,0.90
bird,3338,111.27,0.89
bird,3339,111.30,0.91
bird,3339,111.30,0.89
bird,3340,111.33,0.90
bird,3340,111.33,0.89
bird,3341,111.37,0.91
bird,3341,111.37,0.89
bird,3342,111.40,0.91
bird,3342,111.40,0.89
bird,3343,111.43,0.91
bird,3343,111.43,0.89
bird,3344,111.47,0.91
bird,3344,111.47,0.89
bird,3345,111.50,0.91
bird,3345,111.50,0.89
bird,3346,111.53,0.91
bird,3346,111.53,0.89
bird,3347,111.57,0.90
bird,3347,111.57,0.89
bird,3348,111.60,0.91
bird,3348,111.60,0.89
bird,3349,111.63,0.90
bird,3349,111.63,0.89
bird,3350,111.67,0.90
bird,3350,111.67,0.89
bird,3351,111.70,0.90
bird,3351,111.70,0.89
bird,3352,111.73,0.90
bird,3352,111.73,0.89
bird,3353,111.77,0.90
bird,3353,111.77,0.89
bird,3354,111.80,0.90
bird,3354,111.80,0.89
bird,3355,111.83,0.90
bird,3355,111.83,0.89
bird,3356,111.87,0.90
bird,3356,111.87,0.89
bird,3357,111.90,0.90
bird,3357,111.90,0.89
bird,3358,111.93,0.90
bird,3358,111.93,0.89
bird,3359,111.97,0.90
bird,3359,111.97,0.89
bird,3360,112.00,0.90
bird,3360,112.00,0.89
bird,3361,112.03,0.90
bird,3361,112.03,0.89
bird,3362,112.07,0.91
bird,3362,112.07,0.89
bird,3363,112.10,0.91
bird,3363,112.10,0.89
bird,3364,112.13,0.91
bird,3364,112.13,0.89
bird,3365,112.17,0.91
bird,3365,112.17,0.90
bird,3366,112.20,0.91
bird,3366,112.20,0.89
bird,3367,112.23,0.91
bird,3367,112.23,0.90
bird,3368,112.27,0.91
bird,3368,112.27,0.89
bird,3369,112.30,0.90
bird,3369,112.30,0.89
bird,3370,112.33,0.90
bird,3370,112.33,0.89
bird,3371,112.37,0.90
bird,3371,112.37,0.89
bird,3372,112.40,0.90
bird,3372,112.40,0.89
bird,3373,112.43,0.90
bird,3373,112.43,0.89
bird,3374,112.47,0.89
bird,3374,112.47,0.89
bird,3375,112.50,0.89
bird,3375,112.50,0.89
bird,3376,112.53,0.89
bird,3376,112.53,0.89
bird,3377,112.57,0.89
bird,3377,112.57,0.89
bird,3378,112.60,0.89
bird,3378,112.60,0.89
bird,3379,112.63,0.89
bird,3379,112.63,0.89
bird,3380,112.67,0.90
bird,3380,112.67,0.89
bird,3381,112.70,0.91
bird,3381,112.70,0.89
bird,3382,112.73,0.91
bird,3382,112.73,0.89
bird,3383,112.77,0.90
bird,3383,112.77,0.89
bird,3384,112.80,0.91
bird,3384,112.80,0.89
bird,3385,112.83,0.91
bird,3385,112.83,0.89
bird,3386,112.87,0.91
bird,3386,112.87,0.89
bird,3387,112.90,0.91
bird,3387,112.90,0.89
bird,3388,112.93,0.91
bird,3388,112.93,0.89
bird,3389,112.97,0.91
bird,3389,112.97,0.89
bird,3390,113.00,0.91
bird,3390,113.00,0.89
bird,3391,113.03,0.91
bird,3391,113.03,0.89
bird,3392,113.07,0.91
bird,3392,113.07,0.89
bird,3632,121.07,0.33
bird,3633,121.10,0.33
bird,3634,121.13,0.27
bird,3639,121.30,0.30
bird,3640,121.33,0.25
bird,3644,121.47,0.51
bird,3645,121.50,0.47
bird,3646,121.53,0.39
bird,3647,121.57,0.52
bird,3650,121.67,0.60
bird,3651,121.70,0.65
bird,3652,121.73,0.70
bird,3653,121.77,0.76
bird,3654,121.80,0.77
bird,3655,121.83,0.66
bird,3656,121.87,0.62
bird,3657,121.90,0.54
bird,3658,121.93,0.65
bird,3659,121.97,0.75
bird,3660,122.00,0.64
bird,3661,122.03,0.74
bird,3662,122.07,0.71
bird,3663,122.10,0.56
bird,3664,122.13,0.38
bird,3665,122.17,0.69
bird,3666,122.20,0.69
bird,3667,122.23,0.62
bird,3668,122.27,0.43
bird,3669,122.30,0.66
bird,3670,122.33,0.73
bird,3671,122.37,0.57
bird,3672,122.40,0.62
bird,3673,122.43,0.73
bird,3674,122.47,0.69
bird,3675,122.50,0.66
bird,3676,122.53,0.70
bird,3677,122.57,0.71
bird,3678,122.60,0.58
bird,3679,122.63,0.60
bird,3680,122.67,0.59
bird,3681,122.70,0.67
bird,3682,122.73,0.81
bird,3683,122.77,0.81
bird,3684,122.80,0.80
bird,3685,122.83,0.80
bird,3686,122.87,0.76
bird,3687,122.90,0.62
bird,3688,122.93,0.75
bird,3689,122.97,0.73
bird,3690,123.00,0.60
bird,3691,123.03,0.64
bird,3692,123.07,0.50
bird,3693,123.10,0.58
bird,3694,123.13,0.41
bird,3696,123.20,0.44
bird,3697,123.23,0.60
bird,3698,123.27,0.54
bird,3699,123.30,0.63
bird,3700,123.33,0.65
bird,3701,123.37,0.77
bird,3702,123.40,0.53
bird,3703,123.43,0.61
bird,3704,123.47,0.67
bird,3705,123.50,0.63
bird,3706,123.53,0.55
bird,3707,123.57,0.77
bird,3708,123.60,0.84
bird,3709,123.63,0.76
bird,3710,123.67,0.79
bird,3711,123.70,0.73
bird,3712,123.73,0.65
bird,3713,123.77,0.73
bird,3714,123.80,0.76
bird,3715,123.83,0.76
bird,3716,123.87,0.62
bird,3717,123.90,0.70
bird,3718,123.93,0.78
bird,3719,123.97,0.76
bird,3720,124.00,0.79
bird,3721,124.03,0.69
bird,3722,124.07,0.64
bird,3723,124.10,0.63
bird,3724,124.13,0.76
bird,3725,124.17,0.77
bird,3726,124.20,0.67
bird,3727,124.23,0.52
bird,3728,124.27,0.55
bird,3729,124.30,0.64
bird,3730,124.33,0.75
bird,3731,124.37,0.72
bird,3732,124.40,0.64
bird,3733,124.43,0.70
bird,3734,124.47,0.76
bird,3735,124.50,0.80
bird,3736,124.53,0.77
bird,3737,124.57,0.76
bird,3738,124.60,0.69
bird,3739,124.63,0.63
bird,3740,124.67,0.79
bird,3741,124.70,0.71
bird,3742,124.73,0.55
bird,3743,124.77,0.59
bird,3744,124.80,0.65
bird,3745,124.83,0.60
bird,3746,124.87,0.71
bird,3747,124.90,0.74
bird,3748,124.93,0.74
bird,3749,124.97,0.80
bird,3750,125.00,0.79
bird,3751,125.03,0.83
bird,3752,125.07,0.83
bird,3753,125.10,0.83
bird,3754,125.13,0.80
bird,3755,125.17,0.73
bird,3756,125.20,0.77
bird,3757,125.23,0.78
bird,3758,125.27,0.76
bird,3759,125.30,0.81
bird,3760,125.33,0.82
bird,3761,125.37,0.79
bird,3762,125.40,0.82
bird,3763,125.43,0.79
bird,3764,125.47,0.70
bird,3765,125.50,0.72
bird,3766,125.53,0.59
bird,3767,125.57,0.43
bird,3768,125.60,0.43
bird,3772,125.73,0.44
bird,3773,125.77,0.30
bird,3775,125.83,0.33
bird,3776,125.87,0.40
bird,3777,125.90,0.41
bird,3779,125.97,0.55
bird,3780,126.00,0.39
bird,3791,126.37,0.36
bird,3797,126.57,0.30
bird,3798,126.60,0.37
bird,3799,126.63,0.33
bird,3811,127.03,0.41
bird,3812,127.07,0.46
bird,3813,127.10,0.33
bird,3818,127.27,0.36
bird,3825,127.50,0.29
bird,3836,127.87,0.30
bird,3837,127.90,0.39
bird,3838,127.93,0.35
bird,3844,128.13,0.26
bird,4768,158.93,0.67
bird,4769,158.97,0.69
bird,4770,159.00,0.66
bird,4771,159.03,0.70
bird,4772,159.07,0.71
bird,4773,159.10,0.62
bird,4774,159.13,0.61
bird,4775,159.17,0.70
bird,4776,159.20,0.67
bird,4777,159.23,0.71
bird,4778,159.27,0.74
bird,4779,159.30,0.78
bird,4780,159.33,0.78
bird,4781,159.37,0.77
bird,4782,159.40,0.78
bird,4783,159.43,0.71
bird,4784,159.47,0.70
bird,4785,159.50,0.77
bird,4786,159.53,0.71
bird,4787,159.57,0.74
bird,4788,159.60,0.66
bird,4789,159.63,0.78
bird,4790,159.67,0.81
bird,4791,159.70,0.83
bird,4792,159.73,0.80
bird,4793,159.77,0.65
bird,4794,159.80,0.74
bird,4795,159.83,0.66
bird,4796,159.87,0.81
bird,4797,159.90,0.76
bird,4798,159.93,0.73
bird,4800,160.00,0.26
bird,4801,160.03,0.76
bird,4802,160.07,0.79
bird,4803,160.10,0.81
bird,4804,160.13,0.78
bird,4805,160.17,0.82
bird,4806,160.20,0.81
bird,4807,160.23,0.82
bird,4808,160.27,0.77
bird,4809,160.30,0.78
bird,4810,160.33,0.81
bird,4811,160.37,0.81
bird,4812,160.40,0.77
bird,4813,160.43,0.79
bird,4814,160.47,0.76
bird,4815,160.50,0.77
bird,4816,160.53,0.79
bird,4817,160.57,0.74
bird,4818,160.60,0.63
bird,4819,160.63,0.70
bird,4820,160.67,0.63
bird,4821,160.70,0.61
bird,4822,160.73,0.61
bird,4823,160.77,0.55
bird,4824,160.80,0.32
bird,4825,160.83,0.33
bird,4831,161.03,0.59
bird,4832,161.07,0.58
bird,4836,161.20,0.48
